3110
21585	21939	1647
22633	23484	2002
0	622	0
2841	3020	623
6266	6431	803
7842	8022	969
9207	9861	1150
12476	12649	1805
13003	13278	1979
14623	14977	2255
15671	16522	2610
0	622	0
6266	6431	623
7842	8022	789
9207	9861	970
12476	12649	1625
13003	13278	1799
14623	14977	2075
15671	16522	2430
0	242	0
3488	3653	243
5064	5244	409
6429	7083	590
9698	9871	1245
10225	10500	1419
11845	12199	1695
12893	13744	2050
0	91	0
1269	1629	92
2262	2283	453
3061	3223	475
3704	3845	638
4273	4414	780
4602	4802	922
4874	5175	1123
6377	6600	1425
6663	7065	1649
7160	7833	2052
8817	9164	2726
9520	9564	3074
9879	10001	3119
10078	10137	3242
10314	10412	3302
11115	11423	3401
11505	11630	3710
11749	11787	3836
11939	12115	3875
12419	12646	4052
13336	13509	4280
14553	14588	4454
15549	15581	4490
18003	18150	4523
18388	18761	4671
20766	20891	5045
20972	21671	5171
22076	22429	5871
22907	24619	6225
26170	27069	7938
27777	28540	8838
28625	28760	9602
28938	29828	9738
29887	32559	10629
33121	33402	13302
33465	33764	13584
33820	43290	13884
43362	44340	23355
44404	44745	24334
46153	47195	24676
48003	48059	25719
49617	49717	25776
49785	49911	25877
49977	50279	26004
50515	51681	26307
0	91	0
1269	1629	92
2262	2283	453
3061	3223	475
3704	3845	638
6377	6600	780
6663	7065	1004
7160	7833	1407
8817	9164	2081
9520	9564	2429
9879	10001	2474
10078	10137	2597
10314	10412	2657
11115	11423	2756
11505	11630	3065
11749	11787	3191
12419	12646	3230
13336	13509	3458
14553	14588	3632
18003	18150	3668
18388	18761	3816
20766	20891	4190
20972	21671	4316
22076	22429	5016
22907	24619	5370
26170	27069	7083
27777	28540	7983
28625	28760	8747
28938	29828	8883
29887	32559	9774
33121	33402	12447
33465	33764	12729
33820	43290	13029
43362	44340	22500
44404	44745	23479
46153	47195	23821
48003	48059	24864
49617	49717	24921
49785	49911	25022
49977	50279	25149
50515	51681	25452
0	91	0
1269	1629	92
2532	2562	453
3061	3223	484
3704	3845	647
4273	4414	789
4602	4802	931
4874	5175	1132
6377	6600	1434
6663	7065	1658
7160	7833	2061
8817	9164	2735
9520	9564	3083
9879	10001	3128
10078	10137	3251
10314	10412	3311
11115	11423	3410
11505	11630	3719
11749	11787	3845
12419	12646	3884
13336	13509	4112
14553	14588	4286
18003	18150	4322
18388	18761	4470
20766	20891	4844
20972	21671	4970
22076	22429	5670
22907	24619	6024
26170	27069	7737
27777	28540	8637
28625	28760	9401
28938	29828	9537
29887	32559	10428
33121	33402	13101
33465	33764	13383
33820	43290	13683
43362	44340	23154
44404	44745	24133
46153	47195	24475
48003	48059	25518
49617	49717	25575
49785	49911	25676
49977	50279	25803
50515	52074	26106
0	31	0
313	673	32
1306	1327	393
2105	2267	415
2748	2889	578
5421	5644	720
5707	6109	944
6204	6877	1347
8564	8608	2021
8923	9045	2066
9122	9181	2189
9358	9456	2249
10159	10467	2348
10549	10674	2657
10793	10831	2783
10983	11159	2822
11463	11690	2999
12380	12553	3227
13597	13632	3401
14593	14625	3437
17047	17194	3470
17432	17805	3618
19810	19935	3992
20016	20715	4118
21120	21473	4818
21951	23663	5172
25214	26113	6885
26821	27584	7785
27669	27804	8549
27982	28872	8685
28931	31603	9576
32165	32446	12249
32509	32808	12531
32864	42334	12831
42406	43384	22302
43448	43789	23281
45197	46239	23623
47047	47103	24666
48661	48761	24723
48829	48955	24824
49021	49323	24951
49559	50725	25254
0	371	0
1274	1304	372
1803	1965	403
2446	2587	566
5119	5342	708
5405	5807	932
5902	6575	1335
8262	8306	2009
8621	8743	2054
8820	8879	2177
9857	10165	2237
10247	10372	2546
12078	12251	2672
16745	16892	2846
17130	17503	2994
17867	17944	3368
19508	19633	3446
19714	20413	3572
20818	21171	4272
21649	23361	4626
24912	25811	6339
26519	27282	7239
27367	27502	8003
27680	28570	8139
28629	31301	9030
31863	32144	11703
32207	32506	11985
32562	42032	12285
42104	43082	21756
43146	43487	22735
44895	45937	23077
48359	48459	24120
48527	48653	24221
48719	49021	24348
49257	50423	24651
0	671	0
0	3153	0
4658	4729	3154
4786	5421	3226
7676	8510	3862
8565	8693	4697
8936	9098	4826
0	3153	0
4658	4729	3154
4786	5421	3226
7676	8510	3862
8565	8693	4697
10379	10462	4826
0	1674	0
1962	2891	1675
3410	3644	2605
0	1674	0
1962	2891	1675
6386	6520	2605
6750	6911	2740
0	1674	0
1962	2891	1675
6750	6911	2605
0	1674	0
1962	2891	1675
23065	23182	2605
27423	27488	2723
32943	33957	2789
0	2085	0
7306	7543	2086
0	450	0
0	210	0
1699	2078	211
2129	2283	591
6750	6824	746
6883	7830	821
8236	10854	1769
11791	12085	4388
12145	12315	4683
12374	12737	4854
13419	13468	5218
0	235	0
286	440	236
4907	4981	391
5040	5987	466
6393	9011	1414
9948	10242	4033
10302	10472	4328
10531	10894	4499
11570	11625	4863
0	235	0
286	440	236
4907	4981	391
5040	5987	466
6393	9011	1414
9948	10242	4033
10302	10451	4328
10531	10894	4478
11570	11625	4842
0	235	0
286	440	236
4907	4981	391
5040	5987	466
6393	9011	1414
9948	10242	4033
10302	10451	4328
10531	10894	4478
11576	11625	4842
0	202	0
278	3602	203
0	3830	0
3896	4022	3831
4088	4250	3958
4303	4401	4121
5390	5747	4220
5811	6102	4578
6170	6336	4870
6422	6643	5037
7379	7660	5259
7719	7886	5541
8290	8415	5709
8472	8630	5835
8693	8965	5994
9046	9370	6267
11027	11168	6592
14019	14125	6734
15137	15257	6841
15319	15538	6962
15743	15817	7182
17936	18067	7257
30569	35458	7389
35513	35647	12279
35809	36202	12414
0	724	0
790	916	725
982	1144	852
1197	1295	1015
2284	2641	1114
2705	2996	1472
3064	3230	1764
3316	3537	1931
4273	4554	2153
4613	4780	2435
5184	5309	2603
5366	5524	2729
5587	5859	2888
5940	6264	3161
7921	8062	3486
11687	11793	3628
12031	12151	3735
12213	12432	3856
12637	12712	4076
12943	12948	4152
14828	14961	4158
16035	21910	4292
21964	22019	10168
22575	22635	10224
0	724	0
790	916	725
982	1144	852
1197	1295	1015
2284	2641	1114
2705	2996	1472
3064	3230	1764
3316	3537	1931
4273	4554	2153
4613	4780	2435
5184	5309	2603
5366	5524	2729
5587	5859	2888
5940	6264	3161
7921	8062	3486
11687	11793	3628
12031	12151	3735
12213	12432	3856
12637	12711	4076
14830	14961	4151
16035	21910	4283
21964	22019	10159
22575	22635	10215
0	724	0
790	916	725
982	1144	852
1197	1295	1015
2284	2641	1114
2705	2996	1472
3064	3230	1764
3316	3537	1931
4273	4554	2153
4613	4780	2435
5184	5309	2603
5366	5524	2729
5587	5859	2888
5940	6264	3161
12031	12151	3486
12213	12432	3607
12637	12711	3827
13116	13192	3902
14828	14961	3979
27463	31304	4113
31377	31652	7955
31896	32352	8231
32407	32541	8688
33431	33891	8823
0	724	0
790	916	725
982	1144	852
1197	1295	1015
2284	2641	1114
2705	2996	1472
3064	3230	1764
3316	3537	1931
4273	4554	2153
4613	4780	2435
5184	5309	2603
5366	5524	2729
5587	5859	2888
5940	6264	3161
7921	8062	3486
11687	11793	3628
12031	12151	3735
12213	12432	3856
12637	12712	4076
12943	12948	4152
14828	14961	4158
27463	32352	4292
32407	32541	9182
33431	33891	9317
0	724	0
790	916	725
982	1144	852
1197	1295	1015
2284	2641	1114
2705	2996	1472
3064	3230	1764
3316	3537	1931
4273	4554	2153
4613	4780	2435
5184	5309	2603
5366	5524	2729
5587	5859	2888
5940	6264	3161
7921	8062	3486
10913	11019	3628
12031	12151	3735
12213	12432	3856
12637	12711	4076
14830	14961	4151
27463	32352	4283
32407	32541	9173
33431	33891	9308
0	724	0
790	916	725
982	1144	852
1197	1295	1015
2284	2641	1114
2705	2996	1472
3064	3230	1764
3316	3537	1931
4273	4554	2153
4613	4780	2435
5184	5309	2603
5366	5524	2729
5587	5859	2888
5940	6264	3161
7921	8062	3486
11687	11793	3628
12031	12151	3735
12213	12432	3856
12637	12711	4076
14830	14961	4151
27463	32352	4283
32407	32541	9173
33431	35033	9308
35098	36067	10911
36144	36620	11881
36690	36994	12358
38149	38254	12663
41257	41401	12769
0	5378	0
0	1925	0
0	256	0
320	421	257
540	762	359
824	970	582
1570	1793	729
1978	2446	953
3027	3184	1422
3239	3479	1580
3606	5902	1821
9786	9841	4118
10278	10389	4174
10471	10651	4286
10714	11364	4467
14525	14726	5118
14783	14834	5320
14985	15418	5372
0	256	0
320	421	257
540	762	359
824	970	582
1570	1793	729
1978	2446	953
3027	3184	1422
3239	3479	1580
3606	5902	1821
9786	9841	4118
10278	10389	4174
10471	10651	4286
10714	11364	4467
12096	12854	5118
14525	14726	5877
14783	14834	6079
15215	15418	6131
0	256	0
320	421	257
540	762	359
824	970	582
1570	1793	729
1978	2446	953
3027	3184	1422
3239	3479	1580
3606	5902	1821
9786	9841	4118
10278	10389	4174
10471	10651	4286
10714	11364	4467
14525	14726	5118
14783	14834	5320
15215	15418	5372
0	110	0
1513	2298	111
3355	3898	897
5948	6201	1441
6284	6854	1695
6915	7667	2266
0	110	0
1513	2298	111
3355	3898	897
5948	6201	1441
6284	6390	1695
6729	6854	1802
6915	7434	1928
7487	7782	2448
9406	10006	2744
0	110	0
1513	2298	111
5948	6201	897
6284	6390	1151
6729	6854	1258
6915	7434	1384
7487	7782	1904
9406	10006	2200
0	110	0
1513	2298	111
3355	3898	897
5948	6201	1441
6284	6390	1695
6729	6854	1802
6915	7434	1928
7487	7782	2448
9406	12622	2744
0	535	0
596	919	536
1971	2264	860
2478	2684	1154
2947	3321	1361
3379	3508	1736
5003	6347	1866
6464	6628	3211
0	535	0
596	919	536
1971	2357	860
2478	2684	1247
2947	3321	1454
3379	3508	1829
5003	6347	1959
6464	6850	3304
0	535	0
596	919	536
1971	2357	860
2478	2684	1247
2947	3321	1454
3379	3508	1829
5003	6347	1959
6464	6581	3304
6772	6850	3422
0	535	0
596	919	536
1971	2357	860
2478	2684	1247
2947	3321	1454
3379	3508	1829
5003	6347	1959
6464	6581	3304
6747	6850	3422
0	210	0
0	363	0
2576	2672	364
2726	3017	461
0	171	0
2729	3017	172
0	363	0
2576	2672	364
2729	3017	461
0	387	0
1380	1777	388
1831	3298	786
6586	6809	2254
6915	7033	2478
0	387	0
1380	1777	388
1831	3298	786
9697	9797	2254
10268	10326	2355
12764	13219	2414
13358	13432	2870
13546	13694	2945
0	387	0
1380	1777	388
1831	3298	786
9697	9797	2254
15866	16148	2355
0	642	0
0	394	0
1598	2093	395
0	738	0
1598	2093	739
0	466	0
0	777	0
2341	2521	778
6787	7024	959
7982	8158	1197
8898	8980	1374
14433	14687	1457
14745	14893	1712
16082	16284	1861
16341	16563	2064
0	777	0
2341	2521	778
6787	7024	959
7982	8158	1197
8898	8968	1374
14433	14648	1445
14745	14893	1661
16082	16284	1810
16341	18197	2013
0	3873	0
4423	4631	3874
4688	4833	4083
4883	5013	4229
5071	5406	4360
5530	5725	4696
6481	8814	4892
8875	10120	7226
12347	13785	8472
16875	17206	9911
0	364	0
914	1122	365
1179	1324	574
1374	1504	720
1562	1948	851
2021	2216	1238
2972	5305	1434
5366	6611	3768
8838	10276	5014
13559	13697	6453
0	364	0
914	1122	365
1179	1324	574
1374	1504	720
1562	1948	851
2021	2216	1238
2972	5305	1434
5366	6611	3768
13559	13697	5014
0	135	0
685	893	136
950	1095	345
1145	1275	491
1333	1719	622
1792	1987	1009
2743	5076	1205
5137	6382	3539
12583	12902	4785
13374	13468	5105
0	19	0
847	1496	20
0	47	0
429	1078	48
0	686	0
0	1264	0
0	1066	0
1841	1965	1067
0	1066	0
1884	2046	1067
0	258	0
319	469	259
1405	1734	410
1788	3073	740
0	89	0
1043	1354	90
1408	2693	402
0	89	0
1043	1354	90
1408	3053	402
0	2134	0
2188	2302	2135
2358	2452	2250
3071	3146	2345
4725	4790	2421
8180	8236	2487
9868	9960	2544
11976	12102	2637
12165	12287	2764
12347	12441	2887
12535	12860	2982
13216	13270	3308
13899	13958	3363
15010	15104	3423
15167	15321	3518
15406	15471	3673
16055	16090	3739
0	2134	0
2188	2302	2135
2358	2452	2250
3071	3149	2345
8180	8236	2424
9868	9960	2481
11976	12102	2574
12165	12287	2701
12347	12441	2824
12535	12860	2919
13216	13270	3245
13899	13958	3300
15010	15104	3360
15167	15321	3455
15971	16090	3610
0	2134	0
2188	2302	2135
2358	2452	2250
3071	3149	2345
9868	9960	2424
11976	12102	2517
12165	12287	2644
12347	12441	2767
12535	12860	2862
13216	13270	3188
13899	13958	3243
15010	15104	3303
15167	15321	3398
16055	16090	3553
0	2134	0
2188	2302	2135
2358	2452	2250
3071	3170	2345
8180	8236	2445
9868	9960	2502
11976	12102	2595
12165	12287	2722
12347	12441	2845
12535	12860	2940
13216	13270	3266
13899	13958	3321
15010	15104	3381
15167	15321	3476
18210	18415	3631
0	2134	0
2188	2302	2135
2358	2452	2250
3071	3149	2345
9868	9960	2424
11976	12102	2517
12165	12287	2644
12347	12441	2767
12535	12860	2862
13216	13270	3188
13899	13958	3243
15010	15104	3303
15167	15321	3398
18210	18415	3553
0	2134	0
2188	2281	2135
2358	2452	2229
3071	3146	2324
4725	4790	2400
9868	9960	2466
11976	12102	2559
12165	12287	2686
12347	12441	2809
12535	12860	2904
13216	13270	3230
13899	13958	3285
15010	15104	3345
15167	15321	3440
18210	18415	3595
0	2134	0
2188	2281	2135
2358	2452	2229
3071	3146	2324
4725	4790	2400
8180	8233	2466
9868	9960	2520
11976	12102	2613
12165	12287	2740
12347	12441	2863
12535	12860	2958
13216	13270	3284
13899	13958	3339
15010	15104	3399
15167	15321	3494
18210	18415	3649
0	2134	0
2188	2281	2135
2358	2452	2229
3071	3146	2324
9868	9960	2400
11976	12102	2493
12165	12287	2620
12347	12441	2743
12535	12860	2838
13216	13270	3164
13899	13958	3219
15010	15104	3279
15167	15321	3374
18210	18415	3529
0	2134	0
2188	2302	2135
2358	2452	2250
3071	3149	2345
8180	8236	2424
9868	9960	2481
11976	12102	2574
12165	12287	2701
12347	12441	2824
12535	12860	2919
13216	13270	3245
13899	13958	3300
15010	15104	3360
15167	15321	3455
18210	18415	3610
0	2134	0
2188	2302	2135
2358	2452	2250
3071	3146	2345
4725	4790	2421
8180	8236	2487
9868	9960	2544
11976	12102	2637
12165	12287	2764
12347	12441	2887
12535	12860	2982
13216	13270	3308
13899	13958	3363
15010	15104	3423
15167	15321	3518
18210	18415	3673
0	267	0
321	435	268
491	585	383
1204	1282	478
2858	2923	557
6313	6369	623
8001	8093	680
10109	10235	773
10298	10420	900
10480	10574	1023
10668	10993	1118
11349	11403	1444
12032	12091	1499
13143	13237	1559
13300	13454	1654
14188	14223	1809
0	267	0
321	435	268
491	585	383
1204	1282	478
8001	8093	557
10109	10235	650
10298	10420	777
10480	10574	900
10668	10993	995
11349	11403	1321
12032	12091	1376
13143	13237	1436
13300	13454	1531
13539	14223	1686
0	207	0
268	388	208
442	790	329
845	1139	678
1736	1923	973
2054	2471	1161
3048	3269	1579
3376	3553	1801
0	207	0
268	388	208
442	790	329
845	1139	678
1736	1986	973
2054	2471	1224
3408	3553	1642
0	207	0
268	388	208
442	790	329
845	1139	678
1736	1986	973
2054	2471	1224
3048	3288	1642
3376	3553	1883
0	207	0
268	388	208
442	790	329
845	1139	678
1736	1986	973
2054	2471	1224
3048	3269	1642
6880	7016	1864
7458	7636	2001
0	207	0
268	388	208
442	790	329
845	1139	678
1736	1986	973
2054	2471	1224
6880	7016	1642
7458	7636	1779
0	167	0
4115	4214	168
4887	4916	268
4971	12136	298
12192	12412	7464
12470	14588	7685
14647	14767	9804
14823	15235	9925
0	241	0
2406	2505	242
3178	3207	342
3262	10427	372
10483	10703	7538
10761	12879	7759
12938	13058	9878
13114	13526	9999
0	116	0
178	277	117
950	979	217
1034	8199	247
8255	8475	7413
8533	10651	7634
10710	10830	9753
10886	11298	9874
0	116	0
178	277	117
950	979	217
1034	8199	247
8255	8475	7413
8533	10651	7634
10710	10830	9753
10886	12367	9874
0	498	0
555	1188	499
1242	1498	1133
2926	3876	1390
4796	5942	2341
7283	7465	3488
0	264	0
3461	3830	265
6778	6918	635
6996	7034	776
13136	13301	815
14737	14934	981
17354	17799	1179
18901	18992	1625
19300	19546	1717
19676	19774	1964
20311	20802	2063
21983	22176	2555
0	264	0
3461	3830	265
6778	6918	635
6996	7034	776
13136	13301	815
14737	14934	981
17354	17799	1179
18901	18992	1625
19300	19546	1717
19676	19774	1964
21983	22176	2063
0	78	0
3461	3830	79
6778	6918	449
6996	7034	590
13136	13301	629
14737	14934	795
17354	17799	993
18901	18992	1439
19300	19546	1531
19682	19774	1778
20311	20802	1871
21983	22090	2363
22490	24519	2471
0	264	0
3461	3830	265
6778	6918	635
6996	7034	776
13136	13301	815
14737	14934	981
17354	17799	1179
18901	18992	1625
19300	19546	1717
19676	19774	1964
21983	22090	2063
22490	24519	2171
0	264	0
3461	3830	265
6778	6918	635
6996	7034	776
13136	13301	815
14737	14934	981
17354	17799	1179
18901	18992	1625
19300	19546	1717
19676	19774	1964
20311	20802	2063
21983	22090	2555
22490	24519	2663
0	264	0
3461	3830	265
6778	6918	635
6996	7034	776
13136	13301	815
14737	14934	981
17354	17799	1179
18901	18992	1625
19300	19546	1717
21983	22090	1964
22490	24519	2072
0	433	0
3409	3574	434
5010	5207	600
7627	8072	798
9174	9265	1244
9573	9819	1336
12256	12363	1583
12763	14792	1691
0	3020	0
3082	3205	3021
3452	3582	3145
3641	3724	3276
3786	4340	3360
4977	5031	3915
5094	6143	3970
7063	7173	5020
7232	7732	5131
7785	7927	5632
8585	8748	5775
9954	10091	5939
0	815	0
877	1000	816
1247	1377	940
1436	1519	1071
1581	2135	1155
2772	2826	1710
2889	3938	1765
4858	4968	2815
5027	5527	2926
5580	5722	3427
6380	6543	3570
7749	7886	3734
0	639	0
701	824	640
1071	1201	764
1260	1343	895
1405	1959	979
2596	2650	1534
2713	3762	1589
4682	4792	2639
4851	5351	2750
5404	5546	3251
6204	6367	3394
7968	8102	3558
0	642	0
701	824	643
1071	1201	767
1260	1343	898
1405	1959	982
2596	2650	1537
2713	3762	1592
4682	4792	2642
4851	5351	2753
5404	5546	3254
6204	6367	3397
7968	8102	3561
0	164	0
269	531	165
601	726	428
783	946	554
0	164	0
269	531	165
601	726	428
783	1158	554
0	150	0
207	339	151
400	813	284
1887	2053	698
2833	2886	865
2964	3128	919
3423	3581	1084
3781	3984	1243
4591	4794	1447
4887	4991	1651
5099	5356	1756
5483	5971	2014
7273	7470	2503
7550	8492	2701
0	150	0
207	339	151
400	813	284
1887	2053	698
2833	2886	865
2964	3128	919
3423	3581	1084
3781	3984	1243
4591	4794	1447
4887	4991	1651
5099	5356	1756
7273	7470	2014
8492	8882	2212
8937	9312	2603
0	150	0
207	339	151
400	813	284
1887	2053	698
2833	2886	865
2964	3128	919
3423	3581	1084
3781	3984	1243
4591	4794	1447
4887	4991	1651
5099	5356	1756
7273	7470	2014
8492	8882	2212
8937	11317	2603
0	2170	0
2657	3071	2171
3130	3537	2586
5619	5735	2994
5797	6038	3111
6155	6283	3353
7136	7270	3482
7378	7491	3617
8211	8291	3731
0	2170	0
2657	3071	2171
3130	3537	2586
5619	5735	2994
5797	6038	3111
6155	6283	3353
8640	8699	3482
0	2170	0
2657	3071	2171
3130	3537	2586
5619	5735	2994
5797	6038	3111
6155	6283	3353
23936	24328	3482
0	152	0
1523	1747	153
17416	18021	378
18084	18901	984
19200	21773	1802
0	561	0
615	734	562
1337	1628	682
1690	2459	974
2513	2654	1744
8579	8812	1886
8899	9159	2120
0	561	0
615	734	562
1337	1628	682
1690	2459	974
2513	2654	1744
8579	8812	1886
9121	9159	2120
0	198	0
705	866	199
1754	1846	361
1967	2112	454
2421	2581	600
3286	3921	761
4113	4240	1397
4299	4781	1525
6252	6394	2008
6457	6538	2151
6589	6769	2233
0	66	0
705	866	67
1754	1846	229
1967	2112	322
2421	2581	468
3286	3921	629
4113	4240	1265
4530	4781	1393
6252	6394	1645
6457	6538	1788
6589	6769	1870
0	198	0
705	866	199
1754	1804	361
1967	2112	412
2421	2581	558
3286	3921	719
4113	4240	1355
4299	4781	1483
6252	6394	1966
6457	6538	2109
6589	6926	2191
0	104	0
214	519	105
1407	1457	411
1620	1765	462
2074	2234	608
2939	3574	769
3766	3893	1405
3952	4434	1533
5905	6047	2016
6110	6191	2159
6242	6870	2241
0	233	0
287	351	234
1141	1235	299
1289	1440	394
3009	3177	546
3241	3371	715
3423	3672	846
3746	3843	1096
3901	4058	1194
4289	4429	1352
0	233	0
287	351	234
1141	1235	299
1289	1440	394
3009	3177	546
3241	3371	715
3423	3672	846
3746	3843	1096
3901	4058	1194
4339	4429	1352
0	323	0
3942	4272	324
4324	4443	655
4508	4936	775
5510	5530	1204
5739	5898	1225
5956	6197	1385
6254	6412	1627
6470	8715	1786
0	317	0
3936	4266	318
4318	4437	649
4502	4930	769
5504	5524	1198
5733	5892	1219
5950	6191	1379
6248	6406	1621
6464	7692	1780
0	317	0
3936	4266	318
4318	4437	649
4559	4930	769
5733	5892	1141
5950	6191	1301
6248	6406	1543
6464	8709	1702
0	555	0
654	984	556
1036	1155	887
1220	1648	1007
2451	2610	1436
2668	2909	1596
2966	3124	1838
3182	4410	1997
0	1355	0
1416	1757	1356
1810	2410	1698
3564	4426	2299
4491	5029	3162
5217	5331	3701
5409	5624	3816
0	707	0
768	1109	708
1162	1762	1050
2916	3778	1651
3843	4381	2514
4710	4976	3053
0	707	0
768	1109	708
1162	1762	1050
2916	3778	1651
3843	4381	2514
4569	4683	3053
4761	4976	3168
0	177	0
2292	2673	178
3842	3962	560
10893	11060	681
12640	12815	849
12882	13113	1025
13177	13427	1257
13500	13514	1508
14264	14494	1523
14542	14686	1754
14740	14846	1899
14915	15090	2006
15153	15359	2182
16265	16401	2389
17466	17653	2526
17710	17999	2714
19934	20046	3004
25005	25161	3117
31115	31256	3274
33819	34128	3416
34192	34572	3726
39895	40031	4107
40088	40922	4244
0	307	0
1246	1627	308
2796	2916	690
9847	10014	811
11594	11769	979
11836	12067	1155
12131	12381	1387
13218	13448	1638
13496	13640	1869
13694	13800	2014
13869	14044	2121
14107	14313	2297
15219	15355	2504
16420	16607	2641
16664	16953	2829
18888	19000	3119
22123	22329	3232
23959	24115	3439
30069	30210	3596
30529	30696	3738
32773	33082	3906
33146	33526	4216
38849	38985	4597
39042	39876	4734
0	307	0
1246	1627	308
2796	2916	690
9847	10014	811
11594	11769	979
11836	12067	1155
12131	12381	1387
12454	12468	1638
13218	13341	1653
13402	13448	1777
13496	13640	1824
13694	13800	1969
13869	14044	2076
14107	14313	2252
15219	15355	2459
16420	16607	2596
16664	16953	2784
18888	19000	3074
23959	24115	3187
30069	30210	3344
30529	30696	3486
32773	33082	3654
33146	33526	3964
38849	38985	4345
39042	39876	4482
0	307	0
1246	1627	308
2796	2916	690
9847	10014	811
11594	11769	979
11836	12067	1155
12131	12381	1387
12454	12468	1638
13218	13448	1653
13496	13640	1884
13694	13800	2029
13869	14044	2136
14107	14310	2312
15219	15355	2516
16420	16607	2653
16664	16953	2841
18888	19000	3131
22123	22329	3244
23959	24115	3451
30069	30210	3608
32773	33082	3750
33146	33526	4060
38849	38985	4441
39042	39876	4578
0	307	0
1246	1627	308
2796	2916	690
9847	10014	811
11594	11769	979
11836	12067	1155
12131	12381	1387
12454	12468	1638
13218	13448	1653
13496	13640	1884
13694	13800	2029
13869	14044	2136
14107	14313	2312
15219	15355	2519
16420	16607	2656
16664	16953	2844
18888	19000	3134
22123	22329	3247
23959	24115	3454
30069	30210	3611
30529	30696	3753
32773	33082	3921
33146	33526	4231
38849	38985	4612
39042	39876	4749
